user_id,movie_id,watch_timestamp,watch_duration,completed,device_type,watch_hour,watch_day_of_week
U0229,M0826,2023-03-18 02:06:31.582966,144.33,True,Mobile,19,Wednesday
U0229,M0143,2023-10-24 02:06:31.582966,73.27,False,Web,20,Wednesday
U0229,M0409,2024-07-11 02:06:31.582966,81.28,False,Web,5,Monday
U0229,M0203,2024-04-09 02:06:31.582966,92.69,False,SmartTV,10,Sunday
U0229,M0746,2024-10-30 02:06:31.582966,74.55,False,Mobile,18,Sunday
U0229,M0661,2023-10-17 02:06:31.582966,70.14,False,Mobile,8,Saturday
U0229,M0705,2024-05-16 02:06:31.582966,9.99,False,Tablet,20,Saturday
U0229,M0801,2024-04-29 02:06:31.582966,74.8,False,Web,7,Thursday
U0229,M0118,2024-08-04 02:06:31.582966,108.77,True,Web,8,Tuesday
U0229,M0900,2024-06-16 02:06:31.582966,10.83,False,Tablet,2,Friday
U0229,M0067,2025-04-14 02:06:31.582966,52.52,False,Web,13,Wednesday
U0229,M0007,2025-09-08 02:06:31.582966,44.3,False,Tablet,4,Saturday
U0229,M0483,2025-08-19 02:06:31.582966,50.44,False,SmartTV,12,Friday
U0229,M0051,2025-10-07 02:06:31.582966,92.58,False,Mobile,11,Saturday
U0229,M0238,2024-01-04 02:06:31.582966,102.92,False,Mobile,16,Wednesday
U0229,M0446,2025-06-19 02:06:31.582966,60.84,False,Mobile,1,Tuesday
U0230,M0092,2024-06-07 02:06:31.582968,60.33,False,SmartTV,18,Sunday
U0230,M0073,2023-06-22 02:06:31.582968,6.31,False,Web,10,Monday
U0230,M0372,2025-02-13 02:06:31.582968,48.05,False,Tablet,0,Wednesday
U0230,M0160,2025-11-25 02:06:31.582968,33.2,False,Tablet,13,Monday
U0230,M0627,2024-02-10 02:06:31.582968,116.65,True,SmartTV,22,Tuesday
U0230,M0934,2024-05-29 02:06:31.582968,46.46,False,Tablet,18,Friday
U0230,M0002,2023-11-08 02:06:31.582968,31.99,False,Tablet,15,Saturday
U0230,M0421,2024-05-25 02:06:31.582968,81.28,False,Mobile,12,Thursday
U0230,M0697,2025-02-16 02:06:31.582968,107.62,False,Mobile,17,Tuesday
U0230,M0482,2023-09-05 02:06:31.582968,98.38,False,Tablet,13,Sunday
U0230,M0400,2024-06-30 02:06:31.582968,132.31,True,Web,2,Friday
U0230,M0927,2023-03-18 02:06:31.582968,102.92,False,Tablet,16,Saturday
U0230,M0979,2024-08-02 02:06:31.582968,55.17,False,SmartTV,16,Sunday
U0231,M0514,2024-07-21 02:06:31.582970,79.31,False,Mobile,12,Thursday
U0231,M0762,2025-09-26 02:06:31.582970,22.37,False,Tablet,6,Wednesday
U0231,M0354,2025-07-15 02:06:31.582970,109.22,False,Tablet,12,Monday
U0231,M0130,2025-09-16 02:06:31.582970,94.46,False,Web,0,Sunday
U0231,M0087,2025-07-05 02:06:31.582970,86.06,False,SmartTV,4,Sunday
U0231,M0039,2023-12-17 02:06:31.582970,70.15,False,Mobile,8,Saturday
U0231,M0613,2026-01-12 02:06:31.582970,74.55,False,Mobile,17,Sunday
U0231,M0619,2024-10-03 02:06:31.582970,79.53,False,Tablet,0,Thursday
U0231,M0667,2024-09-22 02:06:31.582970,23.39,False,Mobile,2,Thursday
U0231,M0576,2025-10-08 02:06:31.582970,22.66,False,Mobile,15,Tuesday
U0231,M0573,2026-04-11 02:06:31.582970,119.69,False,SmartTV,16,Sunday
U0231,M0789,2025-05-10 02:06:31.582970,15.79,False,SmartTV,15,Monday
U0231,M0342,2025-03-16 02:06:31.582970,21.49,False,Web,6,Sunday
U0231,M0959,2025-11-19 02:06:31.582970,35.68,False,Mobile,14,Saturday
U0231,M0154,2026-03-12 02:06:31.582970,115.43,True,Tablet,9,Friday
U0231,M0346,2024-05-13 02:06:31.582970,21.46,False,Web,5,Monday
U0231,M0767,2024-03-17 02:06:31.582970,93.8,False,SmartTV,2,Saturday
U0231,M0559,2025-10-16 02:06:31.582970,34.46,False,Web,9,Saturday
U0231,M0832,2025-06-04 02:06:31.582970,78.01,False,Mobile,3,Wednesday
U0231,M0988,2024-08-20 02:06:31.582970,80.83,False,Tablet,14,Monday
U0231,M0337,2024-09-11 02:06:31.582970,122.4,False,Mobile,19,Wednesday
U0231,M0408,2025-12-05 02:06:31.582970,65.2,False,SmartTV,0,Wednesday
U0232,M0114,2024-06-15 02:06:31.582972,108.28,True,SmartTV,8,Tuesday
U0232,M0737,2025-04-21 02:06:31.582972,126.16,True,Web,21,Sunday
U0232,M0190,2024-06-02 02:06:31.582972,108.52,False,SmartTV,22,Saturday
U0232,M0821,2026-01-13 02:06:31.582972,93.95,False,Tablet,23,Friday
U0232,M0878,2024-01-17 02:06:31.582972,59.86,False,Mobile,12,Saturday
U0232,M0778,2024-10-14 02:06:31.582972,160.96,True,Web,21,Tuesday
U0232,M0720,2025-08-19 02:06:31.582972,17.46,False,Mobile,3,Thursday
U0232,M0026,2025-07-22 02:06:31.582972,91.78,False,SmartTV,20,Friday
U0232,M0365,2023-12-29 02:06:31.582972,50.62,False,SmartTV,14,Sunday
U0232,M0287,2023-11-11 02:06:31.582972,17.29,False,Mobile,19,Tuesday
U0232,M0439,2024-11-20 02:06:31.582972,94.93,False,Mobile,14,Monday
U0232,M0468,2024-04-20 02:06:31.582972,7.94,False,Mobile,16,Saturday
U0232,M0436,2026-04-01 02:06:31.582972,108.94,False,Mobile,14,Tuesday
U0232,M0591,2024-11-09 02:06:31.582972,22.36,False,SmartTV,19,Thursday
U0232,M0491,2025-04-10 02:06:31.582972,29.19,False,Web,9,Sunday
U0232,M0927,2025-03-17 02:06:31.582972,46.43,False,Mobile,21,Sunday
U0232,M0955,2023-10-14 02:06:31.582972,55.79,False,Web,18,Tuesday
U0232,M0270,2025-07-12 02:06:31.582972,81.25,False,Web,2,Monday
U0232,M0982,2024-11-27 02:06:31.582972,78.45,False,Tablet,18,Saturday
U0232,M0044,2024-01-18 02:06:31.582972,106.39,False,Tablet,3,Tuesday
U0232,M0757,2025-12-22 02:06:31.582972,49.94,False,Tablet,4,Monday
U0233,M0060,2025-02-02 02:06:31.582976,9.06,False,SmartTV,0,Tuesday
U0233,M0737,2025-04-12 02:06:31.582976,20.94,False,Mobile,20,Sunday
U0233,M0842,2025-10-13 02:06:31.582976,20.67,False,Tablet,6,Saturday
U0233,M0560,2026-01-20 02:06:31.582976,83.32,False,Web,8,Tuesday
U0233,M0193,2024-06-10 02:06:31.582976,101.43,False,Tablet,20,Saturday
U0233,M0191,2024-01-17 02:06:31.582976,83.98,False,Web,16,Saturday
U0233,M0894,2025-10-31 02:06:31.582976,133.95,False,Mobile,2,Tuesday
U0233,M0626,2023-07-24 02:06:31.582976,90.45,False,Web,21,Saturday
U0233,M0491,2023-12-06 02:06:31.582976,46.51,False,Web,6,Thursday
U0233,M0408,2025-03-14 02:06:31.582976,7.08,False,Mobile,4,Tuesday
U0233,M0841,2024-10-24 02:06:31.582976,50.7,False,Mobile,5,Friday
U0233,M0568,2026-01-29 02:06:31.582976,39.49,False,Tablet,12,Sunday
U0233,M0499,2025-10-25 02:06:31.582976,133.14,True,Mobile,7,Friday
U0233,M0952,2024-08-01 02:06:31.582976,85.52,False,Tablet,0,Tuesday
U0234,M0502,2025-09-14 02:06:31.582978,112.99,False,SmartTV,12,Wednesday
U0234,M0601,2023-07-03 02:06:31.582978,97.43,False,Web,1,Wednesday
U0234,M0659,2024-02-15 02:06:31.582978,31.69,False,Tablet,8,Friday
U0234,M0553,2025-03-29 02:06:31.582978,15.31,False,Tablet,11,Sunday
U0234,M0439,2025-10-08 02:06:31.582978,44.69,False,Mobile,7,Sunday
U0234,M0345,2024-04-01 02:06:31.582978,99.64,False,Web,16,Friday
U0234,M0494,2023-07-17 02:06:31.582978,16.37,False,Tablet,15,Tuesday
U0234,M0390,2024-07-31 02:06:31.582978,49.28,False,Tablet,13,Tuesday
U0234,M0419,2023-09-07 02:06:31.582978,135.3,True,SmartTV,13,Monday
U0234,M0290,2024-03-13 02:06:31.582978,46.73,False,Tablet,19,Sunday
U0234,M0742,2024-11-17 02:06:31.582978,137.32,True,Tablet,9,Friday
U0234,M0019,2023-05-03 02:06:31.582978,19.53,False,Web,18,Sunday
U0234,M0343,2024-06-27 02:06:31.582978,111.76,True,SmartTV,4,Saturday
U0235,M0535,2022-11-27 02:06:31.582981,135.3,True,SmartTV,19,Friday
U0235,M0449,2023-11-07 02:06:31.582981,27.12,False,Tablet,18,Friday
U0235,M0239,2023-02-15 02:06:31.582981,6.0,False,Tablet,12,Monday
U0235,M0873,2025-06-22 02:06:31.582981,39.35,False,Tablet,5,Tuesday
U0235,M0544,2025-04-07 02:06:31.582981,37.01,False,SmartTV,18,Saturday
U0235,M0716,2024-06-15 02:06:31.582981,82.74,False,SmartTV,6,Wednesday
U0235,M0379,2024-11-14 02:06:31.582981,88.11,False,Tablet,12,Friday
U0235,M0877,2024-03-17 02:06:31.582981,47.39,False,Tablet,14,Friday
U0235,M0222,2023-04-16 02:06:31.582981,43.38,False,Tablet,0,Wednesday
U0235,M0079,2023-02-08 02:06:31.582981,37.59,False,SmartTV,1,Friday
U0235,M0548,2025-06-03 02:06:31.582981,104.68,False,Web,19,Sunday
U0235,M0884,2023-06-16 02:06:31.582981,16.86,False,SmartTV,19,Friday
U0235,M0630,2024-11-08 02:06:31.582981,22.45,False,Mobile,4,Tuesday
U0235,M0326,2023-11-23 02:06:31.582981,5.87,False,Mobile,2,Wednesday
U0235,M0881,2023-08-07 02:06:31.582981,9.74,False,Tablet,12,Tuesday
U0235,M0273,2025-02-13 02:06:31.582981,71.88,False,Mobile,9,Saturday
U0235,M0880,2024-08-04 02:06:31.582981,81.32,False,Mobile,9,Saturday
U0235,M0748,2025-05-22 02:06:31.582981,42.73,False,SmartTV,9,Monday
U0235,M0002,2022-10-24 02:06:31.582981,31.07,False,Tablet,10,Tuesday
U0235,M0994,2025-04-16 02:06:31.582981,71.14,False,Tablet,4,Monday
U0235,M0332,2024-06-03 02:06:31.582981,77.74,False,Tablet,20,Wednesday
U0235,M0918,2025-02-05 02:06:31.582981,99.85,False,Web,5,Saturday
U0235,M0447,2024-12-19 02:06:31.582981,88.42,False,SmartTV,9,Monday
U0235,M0655,2023-09-09 02:06:31.582981,69.26,False,SmartTV,1,Friday
U0236,M0891,2025-05-05 02:06:31.582983,26.76,False,SmartTV,0,Friday
U0236,M0455,2027-06-11 02:06:31.582983,67.52,False,Tablet,13,Friday
U0236,M0127,2027-06-22 02:06:31.582983,67.49,False,Web,17,Friday
U0236,M0624,2025-12-14 02:06:31.582983,21.48,False,Mobile,20,Sunday
U0236,M0251,2025-11-12 02:06:31.582983,51.1,False,SmartTV,0,Monday
U0236,M0895,2026-02-27 02:06:31.582983,74.13,False,SmartTV,20,Monday
U0236,M0487,2026-02-01 02:06:31.582983,79.42,False,Tablet,3,Friday
U0236,M0616,2026-01-13 02:06:31.582983,81.65,False,Tablet,4,Sunday
U0236,M0666,2026-12-21 02:06:31.582983,70.31,False,Web,0,Wednesday
U0236,M0667,2025-07-10 02:06:31.582983,76.01,False,Web,15,Wednesday
U0236,M0561,2025-03-02 02:06:31.582983,75.53,False,Web,7,Monday
U0236,M0633,2026-09-02 02:06:31.582983,30.57,False,Web,12,Monday
U0236,M0683,2024-11-12 02:06:31.582983,11.57,False,Tablet,15,Tuesday
U0236,M0967,2026-08-18 02:06:31.582983,23.8,False,Tablet,11,Monday
U0236,M0327,2025-06-18 02:06:31.582983,61.68,False,SmartTV,1,Tuesday
U0236,M0024,2026-10-11 02:06:31.582983,33.46,False,Mobile,18,Tuesday
U0236,M0476,2026-04-11 02:06:31.582983,48.93,False,SmartTV,14,Monday
U0236,M0871,2025-05-12 02:06:31.582983,36.47,False,SmartTV,9,Sunday
U0236,M0029,2025-09-12 02:06:31.582983,35.31,False,Tablet,9,Friday
U0236,M0632,2026-07-15 02:06:31.582983,5.01,False,Web,15,Thursday
U0236,M0254,2024-11-25 02:06:31.582983,45.62,False,Tablet,4,Sunday
U0236,M0040,2025-06-17 02:06:31.582983,36.63,False,Mobile,0,Saturday
U0237,M0649,2026-07-16 02:06:31.582985,51.7,False,Web,2,Sunday
U0237,M0880,2026-04-25 02:06:31.582985,75.2,False,Tablet,20,Monday
U0237,M0714,2026-12-06 02:06:31.582985,78.91,True,Web,2,Thursday
U0237,M0511,2026-02-20 02:06:31.582985,28.44,False,SmartTV,17,Friday
U0237,M0439,2025-03-01 02:06:31.582985,16.19,False,Web,12,Tuesday
U0237,M0208,2026-11-30 02:06:31.582985,27.73,False,Mobile,17,Sunday
U0237,M0935,2025-03-08 02:06:31.582985,70.01,False,Web,11,Friday
U0237,M0522,2026-04-09 02:06:31.582985,15.57,False,Mobile,10,Sunday
U0237,M0659,2025-06-16 02:06:31.582985,36.29,False,Tablet,21,Wednesday
U0237,M0397,2024-11-20 02:06:31.582985,84.87,False,Mobile,12,Monday
U0237,M0228,2026-01-02 02:06:31.582985,68.26,False,Tablet,0,Monday
U0237,M0774,2024-12-27 02:06:31.582985,6.2,False,SmartTV,0,Saturday
U0237,M0144,2025-01-23 02:06:31.582985,39.93,False,Web,3,Friday
U0237,M0603,2024-12-18 02:06:31.582985,137.8,True,SmartTV,19,Sunday
U0237,M0508,2026-03-09 02:06:31.582985,67.08,False,SmartTV,2,Sunday
U0237,M0184,2025-09-14 02:06:31.582985,7.89,False,SmartTV,18,Thursday
U0237,M0292,2025-04-18 02:06:31.582985,120.27,False,Mobile,7,Friday
U0237,M0384,2025-03-26 02:06:31.582985,104.35,True,Tablet,21,Wednesday
U0237,M0069,2025-12-14 02:06:31.582985,122.35,True,Mobile,21,Thursday
U0237,M0513,2025-09-08 02:06:31.582985,60.58,False,SmartTV,12,Wednesday
U0237,M0119,2024-08-19 02:06:31.582985,73.94,False,Web,2,Thursday
U0238,M0545,2025-11-08 02:06:31.582987,111.76,False,SmartTV,6,Saturday
U0238,M0307,2025-09-22 02:06:31.582987,46.73,False,Tablet,4,Tuesday
U0238,M0703,2025-03-20 02:06:31.582987,136.73,True,Tablet,9,Wednesday
U0238,M0648,2027-06-12 02:06:31.582987,7.88,False,Mobile,13,Thursday
U0238,M0017,2025-03-07 02:06:31.582987,54.7,False,Tablet,1,Friday
U0238,M0598,2025-07-14 02:06:31.582987,10.22,False,Mobile,19,Saturday
U0238,M0042,2026-10-14 02:06:31.582987,15.96,False,Web,7,Monday
U0238,M0548,2025-04-27 02:06:31.582987,27.96,False,SmartTV,12,Thursday
U0238,M0234,2025-05-05 02:06:31.582987,21.04,False,Web,17,Wednesday
U0238,M0342,2026-08-20 02:06:31.582987,10.04,False,SmartTV,12,Tuesday
U0238,M0528,2025-08-01 02:06:31.582987,63.05,False,Mobile,19,Saturday
U0238,M0271,2026-03-11 02:06:31.582987,7.59,False,Tablet,21,Saturday
U0238,M0028,2025-07-04 02:06:31.582987,20.67,False,Web,7,Friday
U0238,M0340,2027-08-07 02:06:31.582987,52.36,False,Mobile,15,Thursday
U0238,M0770,2027-09-24 02:06:31.582987,32.61,False,Web,9,Thursday
U0238,M0983,2027-02-05 02:06:31.582987,84.23,False,Mobile,17,Saturday
U0238,M0090,2027-07-25 02:06:31.582987,84.64,False,SmartTV,20,Tuesday
U0238,M0414,2025-04-14 02:06:31.582987,53.82,False,Mobile,9,Thursday
U0239,M0017,2025-12-12 02:06:31.582990,12.22,False,Web,23,Tuesday
U0239,M0828,2025-06-22 02:06:31.582990,25.43,False,Tablet,12,Thursday
U0239,M0444,2024-03-24 02:06:31.582990,125.24,False,SmartTV,7,Wednesday
U0239,M0125,2025-10-29 02:06:31.582990,82.53,False,Tablet,0,Wednesday
U0239,M0925,2024-07-04 02:06:31.582990,112.57,True,SmartTV,23,Thursday
U0239,M0096,2024-01-24 02:06:31.582990,100.54,False,Web,0,Tuesday
U0239,M0650,2024-11-26 02:06:31.582990,41.98,False,Tablet,0,Tuesday
U0239,M0239,2026-05-26 02:06:31.582990,39.9,False,Tablet,1,Wednesday
U0239,M0311,2026-06-17 02:06:31.582990,92.4,False,Tablet,7,Monday
U0239,M0879,2024-12-19 02:06:31.582990,63.29,False,Tablet,0,Wednesday
U0239,M0003,2023-12-25 02:06:31.582990,16.41,False,Mobile,20,Saturday
U0239,M0500,2025-01-22 02:06:31.582990,34.97,False,Mobile,19,Friday
U0239,M0796,2025-07-03 02:06:31.582990,20.21,False,SmartTV,18,Monday
U0239,M0496,2025-07-08 02:06:31.582990,23.23,False,SmartTV,1,Sunday
U0239,M0268,2025-12-07 02:06:31.582990,29.43,False,Mobile,4,Wednesday
U0239,M0041,2024-03-27 02:06:31.582990,7.67,False,Web,10,Tuesday
U0239,M0753,2025-10-15 02:06:31.582990,25.64,False,Tablet,11,Friday
U0239,M0950,2025-03-02 02:06:31.582990,94.1,False,Web,7,Sunday
U0239,M0208,2024-03-03 02:06:31.582990,56.04,False,SmartTV,12,Monday
U0239,M0742,2023-12-30 02:06:31.582990,90.01,False,Tablet,1,Tuesday
U0239,M0567,2026-04-11 02:06:31.582990,130.51,True,Web,15,Wednesday
U0239,M0524,2025-09-17 02:06:31.582990,43.88,False,Web,20,Friday
U0239,M0711,2026-07-11 02:06:31.582990,16.99,False,Web,9,Saturday
U0240,M0510,2026-04-25 02:06:31.582992,135.77,True,Web,22,Wednesday
U0240,M0899,2027-05-07 02:06:31.582992,30.88,False,Mobile,3,Friday
U0240,M0592,2024-10-18 02:06:31.582992,79.93,False,Mobile,22,Friday
U0240,M0023,2026-06-03 02:06:31.582992,48.7,False,Web,16,Tuesday
U0240,M0201,2025-07-19 02:06:31.582992,104.65,False,Web,10,Thursday
U0240,M0816,2025-11-21 02:06:31.582992,23.44,False,SmartTV,19,Sunday
U0240,M0853,2026-09-04 02:06:31.582992,53.76,False,Mobile,15,Friday
U0240,M0484,2026-02-20 02:06:31.582992,11.58,False,Tablet,12,Monday
U0240,M0911,2025-05-30 02:06:31.582992,115.66,True,Tablet,3,Sunday
U0240,M0196,2025-12-06 02:06:31.582992,99.5,False,Web,17,Thursday
U0240,M0469,2024-11-02 02:06:31.582992,50.58,False,Web,14,Sunday
U0240,M0883,2026-07-19 02:06:31.582992,27.1,False,Tablet,12,Monday
U0240,M0384,2025-02-13 02:06:31.582992,26.35,False,Mobile,11,Friday
U0240,M0297,2025-10-10 02:06:31.582992,7.59,False,Web,6,Saturday
U0240,M0720,2024-10-06 02:06:31.582992,12.42,False,SmartTV,21,Saturday
U0240,M0072,2026-07-14 02:06:31.582992,120.65,True,Tablet,15,Sunday
U0240,M0413,2025-01-06 02:06:31.582992,35.36,False,Mobile,11,Friday
U0240,M0913,2025-12-26 02:06:31.582992,68.07,False,Web,4,Tuesday
U0240,M0338,2025-06-20 02:06:31.582992,38.24,False,SmartTV,7,Friday
U0240,M0215,2025-09-01 02:06:31.582992,41.29,False,Web,1,Saturday
U0240,M0834,2025-10-21 02:06:31.582992,99.42,True,Web,6,Monday
U0240,M0081,2026-08-29 02:06:31.582992,91.52,False,Tablet,18,Monday
U0241,M0238,2024-06-17 02:06:31.582994,85.21,False,Mobile,18,Saturday
U0241,M0672,2023-10-16 02:06:31.582994,104.16,False,Tablet,13,Saturday
U0241,M0618,2026-03-12 02:06:31.582994,37.02,False,Tablet,18,Tuesday
U0241,M0349,2024-10-08 02:06:31.582994,46.24,False,Mobile,17,Tuesday
U0241,M0373,2024-02-11 02:06:31.582994,73.98,False,Tablet,8,Saturday
U0241,M0654,2025-06-12 02:06:31.582994,67.53,False,Tablet,17,Monday
U0241,M0448,2024-08-13 02:06:31.582994,83.17,False,Mobile,5,Tuesday
U0241,M0521,2025-08-28 02:06:31.582994,96.51,False,Tablet,23,Monday
U0241,M0343,2025-02-01 02:06:31.582994,34.27,False,Mobile,20,Monday
U0241,M0800,2025-02-23 02:06:31.582994,26.52,False,Mobile,19,Wednesday
U0241,M0368,2024-10-11 02:06:31.582994,59.48,False,SmartTV,6,Sunday
U0241,M0977,2025-11-09 02:06:31.582994,19.14,False,Tablet,6,Sunday
U0241,M0466,2025-06-24 02:06:31.582994,15.16,False,Tablet,9,Wednesday
U0241,M0231,2023-09-05 02:06:31.582994,27.2,False,SmartTV,10,Tuesday
U0241,M0272,2025-09-15 02:06:31.582994,22.31,False,Tablet,14,Thursday
U0241,M0463,2025-04-19 02:06:31.582994,91.29,False,SmartTV,8,Tuesday
U0241,M0947,2024-10-18 02:06:31.582994,69.45,False,SmartTV,19,Saturday
U0241,M0528,2024-01-06 02:06:31.582994,24.74,False,Web,20,Tuesday
U0241,M0304,2023-09-12 02:06:31.582994,21.76,False,SmartTV,0,Friday
U0241,M0991,2023-10-31 02:06:31.582994,38.32,False,Mobile,2,Thursday
U0241,M0053,2025-04-18 02:06:31.582994,30.16,False,SmartTV,16,Wednesday
U0241,M0166,2024-05-22 02:06:31.582994,21.55,False,Web,15,Saturday
U0242,M0850,2025-03-01 02:06:31.582996,89.71,False,SmartTV,19,Monday
U0242,M0561,2027-03-17 02:06:31.582996,71.75,False,Web,10,Sunday
U0242,M0951,2025-03-15 02:06:31.582996,40.41,False,Web,22,Wednesday
U0242,M0019,2025-04-27 02:06:31.582996,105.74,True,Mobile,14,Wednesday
U0242,M0470,2026-03-10 02:06:31.582996,95.07,False,Mobile,6,Friday
U0242,M0205,2027-08-28 02:06:31.582996,25.3,False,Mobile,0,Saturday
U0242,M0138,2027-04-20 02:06:31.582996,47.03,False,Web,7,Tuesday
U0242,M0837,2026-11-08 02:06:31.582996,26.38,False,Tablet,20,Saturday
U0242,M0820,2027-02-24 02:06:31.582996,19.14,False,SmartTV,15,Thursday
U0242,M0604,2026-04-11 02:06:31.582996,51.29,False,SmartTV,2,Thursday
U0242,M0014,2027-06-14 02:06:31.582996,100.38,False,Mobile,12,Thursday
U0242,M0999,2027-07-27 02:06:31.582996,33.39,False,Tablet,0,Sunday
U0242,M0914,2026-03-17 02:06:31.582996,5.28,False,Web,1,Tuesday
U0242,M0726,2026-01-10 02:06:31.582996,103.66,False,Web,19,Wednesday
U0242,M0036,2025-06-10 02:06:31.582996,87.67,False,Web,4,Saturday
U0242,M0133,2025-10-09 02:06:31.582996,13.97,False,Mobile,20,Thursday
U0242,M0819,2027-03-09 02:06:31.582996,91.86,False,Mobile,4,Thursday
U0242,M0627,2025-09-21 02:06:31.582996,7.3,False,Tablet,15,Sunday
U0242,M0995,2027-02-03 02:06:31.582996,52.07,False,SmartTV,13,Thursday
U0242,M0799,2026-02-22 02:06:31.582996,19.68,False,Mobile,13,Sunday
U0242,M0279,2025-05-31 02:06:31.582996,6.82,False,Mobile,7,Saturday
U0242,M0932,2026-02-06 02:06:31.582996,26.28,False,Web,20,Sunday
U0242,M0992,2027-03-11 02:06:31.582996,127.55,False,Tablet,8,Thursday
U0242,M0032,2027-01-04 02:06:31.582996,15.8,False,Tablet,8,Wednesday
U0242,M0725,2026-08-20 02:06:31.582996,85.7,False,SmartTV,3,Friday
U0242,M0081,2027-07-24 02:06:31.582996,28.2,False,Tablet,23,Friday
U0242,M0113,2027-04-26 02:06:31.582996,75.54,False,Web,19,Sunday
U0242,M0055,2025-03-08 02:06:31.582996,33.36,False,Tablet,1,Friday
U0242,M0998,2027-01-15 02:06:31.582996,94.26,False,Web,10,Monday
U0242,M0222,2027-05-25 02:06:31.582996,34.09,False,SmartTV,4,Sunday
U0243,M0646,2024-01-02 02:06:31.582999,99.22,False,Tablet,9,Tuesday
U0243,M0896,2023-03-12 02:06:31.582999,16.86,False,SmartTV,18,Wednesday
U0243,M0204,2025-05-04 02:06:31.582999,41.78,False,SmartTV,3,Tuesday
U0243,M0747,2024-11-06 02:06:31.582999,63.91,False,Mobile,21,Sunday
U0243,M0856,2025-05-22 02:06:31.582999,16.3,False,Web,17,Wednesday
U0243,M0541,2023-06-23 02:06:31.582999,38.2,False,Mobile,22,Monday
U0243,M0237,2023-05-07 02:06:31.582999,79.53,False,Tablet,23,Saturday
U0243,M0305,2025-05-31 02:06:31.582999,105.3,False,SmartTV,6,Sunday
U0243,M0935,2024-06-29 02:06:31.582999,129.19,True,Web,15,Wednesday
U0243,M0259,2023-04-27 02:06:31.582999,101.03,False,SmartTV,10,Thursday
U0243,M0554,2024-11-03 02:06:31.582999,64.52,False,Tablet,2,Sunday
U0243,M0925,2024-04-10 02:06:31.582999,90.33,False,SmartTV,4,Tuesday
U0243,M0179,2024-02-06 02:06:31.582999,59.76,False,Tablet,1,Wednesday
U0243,M0737,2024-09-05 02:06:31.582999,77.58,False,Web,2,Thursday
U0243,M0071,2024-04-19 02:06:31.582999,11.92,False,Mobile,23,Tuesday
U0243,M0328,2024-10-16 02:06:31.582999,62.69,False,Web,12,Wednesday
U0243,M0087,2024-02-23 02:06:31.582999,100.17,False,Web,12,Monday
U0244,M0557,2026-10-01 02:06:31.583001,92.11,False,Tablet,21,Thursday
U0244,M0808,2026-05-21 02:06:31.583001,47.95,False,Tablet,6,Saturday
U0244,M0971,2026-02-26 02:06:31.583001,34.69,False,Mobile,19,Sunday
U0244,M0324,2027-03-19 02:06:31.583001,58.92,False,SmartTV,12,Sunday
U0244,M0507,2024-12-21 02:06:31.583001,12.96,False,Mobile,18,Tuesday
U0244,M0769,2025-10-22 02:06:31.583001,13.25,False,Tablet,4,Monday
U0244,M0677,2024-11-30 02:06:31.583001,53.78,False,Web,10,Saturday
U0244,M0006,2025-11-24 02:06:31.583001,77.57,False,Tablet,8,Wednesday
U0244,M0342,2026-01-14 02:06:31.583001,76.31,False,Tablet,10,Wednesday
U0244,M0536,2026-09-29 02:06:31.583001,99.5,False,Tablet,11,Monday
U0244,M0802,2027-05-07 02:06:31.583001,20.62,False,Tablet,13,Wednesday
U0244,M0551,2024-08-26 02:06:31.583001,5.81,False,Tablet,16,Thursday
U0244,M0492,2025-08-01 02:06:31.583001,78.54,False,Tablet,16,Sunday
U0244,M0337,2025-01-03 02:06:31.583001,62.08,False,Mobile,11,Monday
U0244,M0805,2025-10-19 02:06:31.583001,48.56,False,Web,10,Monday
U0244,M0785,2025-01-25 02:06:31.583001,29.17,False,Web,9,Wednesday
U0244,M0473,2024-10-30 02:06:31.583001,83.72,False,Tablet,9,Monday
U0244,M0418,2025-01-15 02:06:31.583001,116.63,False,SmartTV,6,Friday
U0244,M0566,2025-10-11 02:06:31.583001,132.73,True,Tablet,0,Friday
U0244,M0030,2026-10-24 02:06:31.583001,25.02,False,Web,15,Sunday
U0244,M0730,2024-10-02 02:06:31.583001,107.45,False,Tablet,0,Tuesday
U0244,M0372,2025-10-13 02:06:31.583001,23.38,False,Web,8,Tuesday
U0244,M0804,2027-03-17 02:06:31.583001,26.33,False,Tablet,1,Tuesday
U0245,M0171,2023-03-12 02:06:31.583003,113.51,False,Web,23,Monday
U0245,M0357,2024-07-31 02:06:31.583003,83.58,False,SmartTV,0,Friday
U0245,M0639,2025-03-30 02:06:31.583003,99.12,False,Mobile,6,Wednesday
U0245,M0438,2024-12-09 02:06:31.583003,60.77,False,Tablet,20,Monday
U0245,M0022,2025-05-17 02:06:31.583003,75.74,False,Tablet,18,Thursday
U0245,M0602,2023-06-12 02:06:31.583003,107.83,False,Web,4,Friday
U0245,M0929,2023-10-27 02:06:31.583003,16.18,False,Web,12,Friday
U0245,M0492,2023-10-28 02:06:31.583003,79.33,False,Web,10,Monday
U0245,M0807,2024-05-14 02:06:31.583003,34.92,False,Tablet,22,Thursday
U0245,M0437,2023-11-27 02:06:31.583003,107.51,True,Mobile,18,Wednesday
U0245,M0263,2024-06-18 02:06:31.583003,76.63,False,SmartTV,18,Wednesday
U0245,M0973,2024-12-18 02:06:31.583003,6.97,False,Web,18,Sunday
U0245,M0542,2024-10-29 02:06:31.583003,75.78,False,Mobile,4,Saturday
