user_id,age,gender,location,preferred_languages,embedding_vector,total_sessions,total_watch_minutes,avg_watch_duration,completion_rate,avg_watch_hour,most_common_day,most_used_device
U0219,49,M,Chennai,"['Hindi', 'English']",[],21,1285.4199999999998,61.210476190476186,0.047619047619047616,9.238095238095237,Thursday,Tablet
U0220,21,M,Kolkata,['Hindi'],[],21,1334.71,63.55761904761905,0.14285714285714285,11.714285714285714,Friday,Mobile
U0221,28,F,Chennai,"['Hindi', 'English']",[],27,1508.3299999999997,55.86407407407406,0.07407407407407407,11.851851851851851,Wednesday,Mobile
U0222,34,F,Kolkata,['Tamil'],[],19,1208.45,63.602631578947374,0.15789473684210525,11.105263157894736,Friday,Tablet
U0223,55,M,Kolkata,['Telugu'],[],26,1635.51,62.90423076923077,0.07692307692307693,9.692307692307692,Sunday,Mobile
U0224,41,M,Kolkata,['Hindi'],[],28,1561.9000000000003,55.782142857142865,0.14285714285714285,9.214285714285714,Sunday,Web
U0225,22,F,Hyderabad,['Hindi'],[],13,884.3900000000001,68.03,0.07692307692307693,9.76923076923077,Thursday,Tablet
U0226,51,Other,Bangalore,['Tamil'],[],25,1611.9900000000002,64.4796,0.12,14.0,Friday,Web
U0227,23,F,Kolkata,['Malayalam'],[],21,1408.7300000000002,67.08238095238096,0.09523809523809523,9.80952380952381,Friday,SmartTV
U0228,39,M,Kolkata,['Malayalam'],[],25,1725.9399999999998,69.0376,0.2,9.16,Sunday,SmartTV
U0229,28,M,Bangalore,['Tamil'],[],20,1265.7,63.285000000000004,0.1,10.55,Saturday,Web
U0230,33,M,Mumbai,['English'],[],13,920.6699999999998,70.82076923076922,0.15384615384615385,13.23076923076923,Sunday,Tablet
U0231,50,Other,Kolkata,['Hindi'],[],22,1465.94,66.63363636363637,0.045454545454545456,8.545454545454545,Sunday,Mobile
U0232,26,M,Hyderabad,['English'],[],21,1516.4900000000002,72.21380952380953,0.14285714285714285,14.333333333333334,Tuesday,Mobile
U0233,23,F,Chennai,"['Hindi', 'English']",[],14,906.24,64.73142857142857,0.07142857142857142,9.071428571428571,Tuesday,Mobile
U0234,33,M,Chennai,['Hindi'],[],13,918.04,70.61846153846153,0.23076923076923078,11.23076923076923,Sunday,Tablet
U0235,46,F,Delhi,['Hindi'],[],24,1337.0,55.708333333333336,0.041666666666666664,9.875,Friday,Tablet
U0236,20,F,Delhi,['Kannada'],[],22,1060.45,48.20227272727273,0.0,9.409090909090908,Monday,Tablet
U0237,37,F,Chennai,['Telugu'],[],21,1293.56,61.59809523809523,0.19047619047619047,10.904761904761905,Sunday,SmartTV
U0238,53,M,Chennai,['Malayalam'],[],18,841.99,46.77722222222222,0.05555555555555555,12.055555555555555,Saturday,Mobile
U0239,36,M,Hyderabad,['Hindi'],[],23,1285.19,55.877826086956524,0.08695652173913043,9.565217391304348,Wednesday,Tablet
U0240,43,M,Bangalore,['Malayalam'],[],22,1322.46,60.11181818181819,0.18181818181818182,12.045454545454545,Friday,Web
U0241,20,Other,Delhi,"['Hindi', 'English']",[],22,1095.17,49.780454545454546,0.0,12.863636363636363,Tuesday,Tablet
U0242,36,F,Bangalore,['Malayalam'],[],30,1614.6799999999996,53.822666666666656,0.03333333333333333,10.633333333333333,Sunday,Web
U0243,37,F,Hyderabad,['English'],[],17,1158.29,68.13470588235293,0.058823529411764705,11.764705882352942,Wednesday,SmartTV
U0244,49,F,Chennai,['English'],[],23,1327.08,57.6991304347826,0.043478260869565216,10.130434782608695,Monday,Tablet
U0245,24,F,Kolkata,['Kannada'],[],22,1593.48,72.4309090909091,0.13636363636363635,12.545454545454545,Friday,Web
U0246,58,M,Bangalore,['Telugu'],[],13,955.5799999999998,73.50615384615384,0.07692307692307693,12.461538461538462,Friday,Web
U0247,50,Other,Chennai,"['Hindi', 'English']",[],25,1584.3600000000001,63.37440000000001,0.0,9.72,Friday,Mobile
U0248,57,M,Chennai,['English'],[],23,1553.7199999999998,67.55304347826086,0.13043478260869565,11.91304347826087,Saturday,SmartTV
U0249,56,M,Mumbai,['Tamil'],[],23,1379.73,59.98826086956522,0.08695652173913043,12.043478260869565,Monday,Web
U0250,35,F,Bangalore,"['Hindi', 'English']",[],25,1471.9799999999998,58.87919999999999,0.08,11.4,Thursday,SmartTV
U0251,57,M,Kolkata,['Malayalam'],[],18,1094.6699999999998,60.81499999999999,0.16666666666666666,11.944444444444445,Monday,SmartTV
U0252,18,M,Bangalore,"['Hindi', 'English']",[],19,867.81,45.67421052631579,0.0,6.684210526315789,Monday,SmartTV
U0253,28,F,Chennai,['Telugu'],[],14,585.09,41.792142857142856,0.14285714285714285,10.785714285714286,Sunday,Tablet
U0254,45,M,Kolkata,['English'],[],20,1159.52,57.976,0.1,12.6,Saturday,Tablet
U0255,42,F,Hyderabad,"['Hindi', 'English']",[],20,1382.7800000000002,69.13900000000001,0.0,11.7,Saturday,Mobile
U0256,40,M,Mumbai,['Malayalam'],[],23,1633.98,71.04260869565218,0.21739130434782608,11.130434782608695,Friday,Mobile
U0257,48,M,Chennai,['Kannada'],[],26,1915.1399999999999,73.65923076923076,0.2692307692307692,12.73076923076923,Friday,Mobile
U0258,47,M,Delhi,['Kannada'],[],15,1023.8700000000001,68.25800000000001,0.13333333333333333,9.533333333333333,Wednesday,Mobile
U0259,59,M,Delhi,['English'],[],24,1764.19,73.50791666666667,0.08333333333333333,8.708333333333334,Saturday,SmartTV
U0260,52,F,Mumbai,['Kannada'],[],18,1195.64,66.42444444444445,0.0,11.333333333333334,Wednesday,Tablet
U0261,24,M,Hyderabad,['Tamil'],[],17,878.1800000000001,51.657647058823535,0.058823529411764705,9.588235294117647,Tuesday,Mobile
U0262,33,F,Chennai,['Telugu'],[],26,1384.1599999999999,53.23692307692307,0.038461538461538464,10.038461538461538,Monday,SmartTV
U0263,43,F,Bangalore,['Kannada'],[],23,1191.2399999999998,51.79304347826086,0.043478260869565216,11.217391304347826,Sunday,SmartTV
U0264,19,F,Mumbai,['Kannada'],[],28,1517.44,54.19428571428572,0.03571428571428571,11.392857142857142,Saturday,SmartTV
U0265,18,Other,Hyderabad,['Tamil'],[],31,1605.4399999999998,51.78838709677419,0.0967741935483871,11.483870967741936,Friday,Mobile
U0266,29,F,Bangalore,['Telugu'],[],19,1434.96,75.5242105263158,0.10526315789473684,10.842105263157896,Thursday,Mobile
U0267,22,M,Delhi,"['Hindi', 'English']",[],16,947.0600000000001,59.191250000000004,0.0625,11.1875,Sunday,Tablet
U0268,54,M,Delhi,['Telugu'],[],20,1010.0800000000002,50.504000000000005,0.1,10.55,Friday,SmartTV
U0269,49,M,Bangalore,['Hindi'],[],20,1146.96,57.348,0.05,9.7,Friday,Mobile
U0270,26,F,Mumbai,['English'],[],22,1440.2400000000002,65.46545454545456,0.045454545454545456,13.409090909090908,Thursday,Mobile
U0271,58,M,Delhi,['English'],[],18,1018.5799999999999,56.587777777777774,0.0,12.0,Saturday,Web
U0272,52,F,Chennai,['Hindi'],[],17,1103.71,64.92411764705882,0.11764705882352941,10.882352941176471,Saturday,Web
U0273,36,F,Kolkata,['Tamil'],[],15,1164.8,77.65333333333334,0.2,12.2,Tuesday,Tablet
U0274,33,M,Bangalore,['Hindi'],[],18,1129.4400000000003,62.746666666666684,0.16666666666666666,10.944444444444445,Sunday,Mobile
U0275,20,F,Bangalore,"['Hindi', 'English']",[],23,1241.68,53.98608695652174,0.0,12.217391304347826,Wednesday,Mobile
U0276,37,M,Delhi,"['Hindi', 'English']",[],28,1917.5600000000002,68.48428571428572,0.03571428571428571,12.142857142857142,Monday,SmartTV
U0277,41,M,Mumbai,['English'],[],21,1324.2200000000003,63.05809523809525,0.047619047619047616,11.428571428571429,Thursday,Mobile
U0278,50,F,Chennai,"['Hindi', 'English']",[],20,1195.7599999999998,59.78799999999999,0.05,13.0,Thursday,Mobile
U0279,41,F,Mumbai,['English'],[],22,1226.23,55.73772727272728,0.045454545454545456,14.545454545454545,Sunday,Mobile
U0280,28,F,Hyderabad,['Hindi'],[],23,1536.4499999999998,66.80217391304348,0.21739130434782608,14.08695652173913,Friday,Mobile
U0281,25,M,Hyderabad,['Hindi'],[],26,1684.6299999999999,64.79346153846153,0.038461538461538464,12.615384615384615,Friday,Web
U0282,53,M,Kolkata,['Kannada'],[],14,876.7200000000001,62.62285714285715,0.21428571428571427,13.071428571428571,Sunday,Mobile
U0283,55,F,Delhi,['Kannada'],[],21,1163.56,55.40761904761904,0.09523809523809523,12.904761904761905,Friday,Web
U0284,57,F,Delhi,['Hindi'],[],24,1779.39,74.14125,0.125,12.708333333333334,Wednesday,Web
U0285,37,F,Delhi,['English'],[],18,1113.6200000000001,61.86777777777778,0.0,9.444444444444445,Tuesday,Mobile
U0286,52,M,Kolkata,['Hindi'],[],20,979.48,48.974000000000004,0.0,12.4,Wednesday,Web
U0287,42,F,Hyderabad,['Hindi'],[],12,779.46,64.955,0.16666666666666666,14.416666666666666,Tuesday,Web
U0288,52,M,Mumbai,['Malayalam'],[],20,1317.63,65.8815,0.1,11.05,Wednesday,SmartTV
U0289,42,M,Kolkata,['Tamil'],[],21,1315.04,62.62095238095238,0.09523809523809523,12.761904761904763,Tuesday,Mobile
U0290,46,Other,Kolkata,['Hindi'],[],15,759.14,50.60933333333333,0.0,10.8,Saturday,Tablet
U0291,35,M,Mumbai,"['Hindi', 'English']",[],14,746.2700000000001,53.30500000000001,0.07142857142857142,8.214285714285714,Saturday,Mobile
U0292,63,Other,Delhi,['English'],[],22,1425.5400000000002,64.79727272727274,0.09090909090909091,12.818181818181818,Monday,Mobile
U0293,35,M,Chennai,['Tamil'],[],19,1215.51,63.97421052631579,0.15789473684210525,12.368421052631579,Friday,Web
U0294,19,M,Mumbai,['Kannada'],[],22,1334.9799999999998,60.68090909090908,0.09090909090909091,9.954545454545455,Sunday,Web
U0295,52,F,Hyderabad,['Telugu'],[],19,881.2600000000001,46.382105263157904,0.0,11.578947368421053,Friday,SmartTV
U0296,33,F,Bangalore,['English'],[],21,1265.1899999999998,60.24714285714285,0.0,11.904761904761905,Wednesday,Web
U0297,58,F,Bangalore,"['Hindi', 'English']",[],22,1398.4,63.56363636363637,0.045454545454545456,13.772727272727273,Monday,Tablet
U0298,53,F,Kolkata,['English'],[],22,1550.2500000000002,70.46590909090911,0.09090909090909091,12.272727272727273,Sunday,SmartTV
U0299,50,F,Bangalore,['Kannada'],[],26,1442.7,55.48846153846154,0.15384615384615385,12.807692307692308,Monday,Mobile
U0300,21,F,Chennai,"['Hindi', 'English']",[],26,1787.9700000000003,68.76807692307693,0.07692307692307693,10.76923076923077,Friday,Mobile
U0301,50,F,Delhi,"['Hindi', 'English']",[],18,1461.41,81.18944444444445,0.16666666666666666,12.777777777777779,Sunday,Mobile
U0302,31,M,Hyderabad,['Telugu'],[],17,1061.65,62.45,0.0,12.058823529411764,Friday,Tablet
U0303,38,F,Chennai,['English'],[],10,460.90999999999997,46.090999999999994,0.1,11.6,Wednesday,Tablet
U0304,37,M,Hyderabad,['Malayalam'],[],22,1390.7400000000002,63.215454545454556,0.18181818181818182,8.772727272727273,Friday,Tablet
U0305,25,Other,Hyderabad,['Telugu'],[],11,667.1800000000001,60.652727272727276,0.0,8.636363636363637,Wednesday,Mobile
U0306,24,Other,Delhi,['Malayalam'],[],15,917.4800000000001,61.16533333333334,0.13333333333333333,8.466666666666667,Saturday,SmartTV
U0307,20,M,Kolkata,['Telugu'],[],18,1151.28,63.96,0.16666666666666666,11.944444444444445,Friday,Web
U0308,34,F,Bangalore,['English'],[],14,864.9699999999999,61.78357142857142,0.07142857142857142,9.142857142857142,Thursday,Web
U0309,50,Other,Delhi,['Hindi'],[],18,990.2000000000002,55.01111111111112,0.16666666666666666,13.555555555555555,Saturday,Web
U0310,29,M,Chennai,['Hindi'],[],21,1243.03,59.19190476190476,0.09523809523809523,10.523809523809524,Sunday,SmartTV
U0311,39,F,Kolkata,['Kannada'],[],13,888.99,68.38384615384615,0.15384615384615385,11.76923076923077,Thursday,Web
U0312,39,Other,Chennai,['Telugu'],[],20,1328.33,66.4165,0.1,12.7,Friday,Tablet
U0313,63,M,Kolkata,['Tamil'],[],18,1067.3100000000002,59.29500000000001,0.0,12.277777777777779,Monday,Web
U0314,47,F,Chennai,['Telugu'],[],23,1359.0700000000002,59.09000000000001,0.13043478260869565,9.173913043478262,Friday,SmartTV
U0315,55,M,Delhi,['Telugu'],[],22,1104.21,50.19136363636364,0.13636363636363635,9.636363636363637,Monday,Mobile
U0316,55,Other,Kolkata,['Telugu'],[],16,950.93,59.433125,0.0625,8.1875,Thursday,Web
U0317,62,Other,Kolkata,['Malayalam'],[],26,1699.78,65.37615384615384,0.11538461538461539,11.961538461538462,Tuesday,Mobile
U0318,25,Other,Hyderabad,['Kannada'],[],18,982.2199999999999,54.56777777777777,0.05555555555555555,13.222222222222221,Sunday,Tablet
U0319,44,F,Hyderabad,['Hindi'],[],18,1434.7200000000003,79.70666666666668,0.2777777777777778,12.666666666666666,Saturday,Tablet
U0320,44,F,Mumbai,['Kannada'],[],16,1289.67,80.604375,0.1875,11.5625,Tuesday,Mobile
U0321,51,F,Chennai,['Kannada'],[],23,1696.6599999999999,73.76782608695652,0.17391304347826086,12.043478260869565,Monday,Tablet
U0322,38,M,Hyderabad,['Kannada'],[],21,886.54,42.21619047619048,0.047619047619047616,8.428571428571429,Saturday,SmartTV
U0323,47,F,Mumbai,['Hindi'],[],23,1487.8999999999999,64.69130434782608,0.08695652173913043,11.91304347826087,Monday,Web
U0324,50,M,Hyderabad,['Hindi'],[],14,1120.3700000000001,80.02642857142858,0.2857142857142857,10.071428571428571,Wednesday,SmartTV
U0325,45,F,Chennai,['Telugu'],[],23,1762.34,76.62347826086956,0.13043478260869565,9.826086956521738,Saturday,Tablet
U0326,64,M,Kolkata,['Kannada'],[],20,1487.04,74.352,0.15,12.7,Thursday,SmartTV
U0327,50,M,Bangalore,['Tamil'],[],26,1509.6399999999999,58.06307692307692,0.11538461538461539,10.576923076923077,Tuesday,Web
U0328,22,M,Chennai,['Malayalam'],[],18,912.7899999999998,50.710555555555544,0.1111111111111111,15.222222222222221,Monday,SmartTV
U0329,36,F,Delhi,['Malayalam'],[],18,1283.13,71.28500000000001,0.1111111111111111,12.88888888888889,Wednesday,Web
U0330,21,M,Hyderabad,['Hindi'],[],27,1344.77,49.806296296296296,0.0,11.185185185185185,Monday,Mobile
U0331,52,F,Hyderabad,['English'],[],20,1269.8400000000001,63.492000000000004,0.15,13.5,Friday,Web
U0332,34,M,Kolkata,['English'],[],20,1271.95,63.597500000000004,0.05,11.75,Tuesday,SmartTV
U0333,61,M,Delhi,['English'],[],21,1501.8,71.5142857142857,0.2857142857142857,10.619047619047619,Friday,Tablet
U0334,45,F,Kolkata,"['Hindi', 'English']",[],18,1240.58,68.9211111111111,0.16666666666666666,11.222222222222221,Friday,Web
U0335,47,F,Delhi,['Telugu'],[],13,948.33,72.94846153846154,0.15384615384615385,8.153846153846153,Saturday,SmartTV
U0336,46,M,Bangalore,['English'],[],27,1852.91,68.6262962962963,0.18518518518518517,11.333333333333334,Sunday,Tablet
U0337,63,F,Hyderabad,['Telugu'],[],23,1432.31,62.27434782608695,0.08695652173913043,11.434782608695652,Saturday,Web
U0338,23,F,Hyderabad,['English'],[],16,1124.69,70.293125,0.125,12.125,Monday,Mobile
U0339,52,F,Bangalore,['Tamil'],[],12,671.0799999999999,55.923333333333325,0.0,12.833333333333334,Tuesday,SmartTV
U0340,58,M,Mumbai,['Telugu'],[],19,1273.7600000000002,67.04,0.05263157894736842,11.052631578947368,Sunday,Tablet
U0341,54,M,Kolkata,['English'],[],21,1308.81,62.324285714285715,0.0,11.047619047619047,Tuesday,Web
U0342,41,F,Bangalore,['Malayalam'],[],27,1439.08,53.29925925925926,0.07407407407407407,12.296296296296296,Thursday,Mobile
U0343,46,M,Kolkata,['Hindi'],[],21,1465.2299999999998,69.77285714285713,0.09523809523809523,13.666666666666666,Monday,Mobile
U0344,63,F,Chennai,['Telugu'],[],13,912.3400000000001,70.18,0.0,11.76923076923077,Saturday,Mobile
U0345,48,F,Hyderabad,['Malayalam'],[],18,1100.7999999999997,61.15555555555554,0.0,13.88888888888889,Friday,Mobile
U0346,52,Other,Kolkata,['Malayalam'],[],26,1601.05,61.57884615384615,0.038461538461538464,13.692307692307692,Thursday,Tablet
U0347,50,F,Delhi,['Malayalam'],[],17,1382.65,81.33235294117648,0.058823529411764705,13.235294117647058,Saturday,SmartTV
U0348,38,Other,Kolkata,"['Hindi', 'English']",[],19,1355.1799999999996,71.32526315789471,0.15789473684210525,13.578947368421053,Saturday,Tablet
U0349,49,M,Chennai,['Hindi'],[],19,1046.45,55.07631578947369,0.0,10.0,Saturday,SmartTV
U0350,40,F,Hyderabad,['Hindi'],[],17,1192.6499999999999,70.15588235294116,0.23529411764705882,13.529411764705882,Friday,Tablet
U0351,50,M,Bangalore,['Kannada'],[],20,1249.05,62.4525,0.15,11.95,Thursday,Web
U0352,20,F,Chennai,"['Hindi', 'English']",[],15,912.04,60.80266666666667,0.06666666666666667,11.933333333333334,Friday,Mobile
U0353,35,F,Hyderabad,['Malayalam'],[],18,1176.38,65.35444444444445,0.2222222222222222,12.055555555555555,Thursday,SmartTV
U0354,42,F,Kolkata,['Hindi'],[],18,948.49,52.69388888888889,0.05555555555555555,9.61111111111111,Friday,Mobile
U0355,59,Other,Mumbai,['Hindi'],[],17,1196.0900000000001,70.35823529411766,0.058823529411764705,14.823529411764707,Saturday,Web
U0356,48,F,Mumbai,['Malayalam'],[],19,959.28,50.48842105263158,0.05263157894736842,12.052631578947368,Tuesday,SmartTV
U0357,20,M,Delhi,['Malayalam'],[],21,1407.0300000000002,67.00142857142858,0.14285714285714285,13.571428571428571,Friday,SmartTV
U0358,57,M,Hyderabad,['English'],[],31,1693.11,54.61645161290322,0.03225806451612903,11.419354838709678,Wednesday,SmartTV
U0359,63,F,Mumbai,['English'],[],20,1239.1899999999998,61.95949999999999,0.1,11.75,Tuesday,Tablet
U0360,41,M,Bangalore,['Telugu'],[],21,1434.3400000000004,68.30190476190478,0.14285714285714285,10.285714285714286,Friday,Mobile
U0361,49,M,Hyderabad,['Telugu'],[],19,1041.0100000000002,54.79000000000001,0.05263157894736842,11.578947368421053,Saturday,Tablet
U0362,64,M,Bangalore,['Telugu'],[],19,1261.2599999999998,66.38210526315788,0.05263157894736842,11.894736842105264,Friday,Web
U0363,39,M,Bangalore,['English'],[],20,1309.47,65.4735,0.15,12.7,Monday,Tablet
U0364,40,M,Mumbai,['Malayalam'],[],22,1620.1899999999998,73.645,0.045454545454545456,12.272727272727273,Friday,Tablet
U0365,19,M,Hyderabad,['Telugu'],[],19,1141.02,60.05368421052631,0.15789473684210525,11.31578947368421,Monday,Web
U0366,44,M,Kolkata,['Hindi'],[],16,1201.18,75.07375,0.1875,11.125,Friday,Web
U0367,59,M,Chennai,['English'],[],10,612.51,61.251,0.0,13.3,Wednesday,Mobile
U0368,19,Other,Mumbai,['Telugu'],[],15,848.2900000000001,56.552666666666674,0.06666666666666667,13.0,Friday,Web
U0369,43,M,Mumbai,['Hindi'],[],20,1170.9,58.545,0.2,12.05,Sunday,Web
U0370,34,M,Kolkata,['Telugu'],[],21,1039.0,49.476190476190474,0.047619047619047616,14.142857142857142,Saturday,SmartTV
U0371,57,F,Hyderabad,['Tamil'],[],16,1022.15,63.884375,0.0625,12.125,Friday,Mobile
U0372,50,M,Hyderabad,['Malayalam'],[],18,973.44,54.080000000000005,0.05555555555555555,12.11111111111111,Wednesday,Tablet
U0373,26,Other,Bangalore,['Malayalam'],[],16,1146.4099999999999,71.65062499999999,0.1875,9.4375,Sunday,Mobile
U0374,60,F,Kolkata,['Telugu'],[],15,816.82,54.45466666666667,0.06666666666666667,10.0,Thursday,SmartTV
U0375,56,M,Kolkata,['Tamil'],[],16,1085.69,67.855625,0.0625,11.5625,Monday,Mobile
U0376,46,M,Hyderabad,['Telugu'],[],19,1181.28,62.17263157894737,0.05263157894736842,10.736842105263158,Sunday,Mobile
U0377,59,F,Bangalore,['Kannada'],[],20,1410.3000000000002,70.51500000000001,0.2,13.05,Sunday,SmartTV
U0378,43,Other,Mumbai,['Kannada'],[],19,1150.46,60.550526315789476,0.15789473684210525,10.736842105263158,Thursday,Mobile
U0379,52,F,Delhi,['Malayalam'],[],15,772.31,51.48733333333333,0.0,12.4,Thursday,SmartTV
U0380,42,F,Chennai,"['Hindi', 'English']",[],22,1370.2500000000002,62.28409090909092,0.045454545454545456,11.727272727272727,Friday,Web
U0381,41,M,Mumbai,['Kannada'],[],24,1600.65,66.69375000000001,0.20833333333333334,9.958333333333334,Wednesday,Mobile
U0382,30,Other,Hyderabad,['Kannada'],[],25,1396.73,55.8692,0.04,13.04,Monday,Mobile
U0383,24,M,Chennai,['Telugu'],[],26,1839.74,70.75923076923077,0.23076923076923078,14.615384615384615,Tuesday,Mobile
U0384,53,Other,Delhi,['English'],[],17,1109.08,65.24,0.058823529411764705,14.529411764705882,Friday,Tablet
U0385,62,F,Delhi,['English'],[],13,903.8799999999999,69.52923076923076,0.3076923076923077,9.692307692307692,Sunday,SmartTV
U0386,37,F,Bangalore,['Tamil'],[],16,922.24,57.64,0.0625,9.0625,Monday,Mobile
U0387,18,F,Chennai,['English'],[],21,1207.49,57.49952380952381,0.0,10.952380952380953,Saturday,Mobile
U0388,25,M,Bangalore,['Hindi'],[],18,1262.77,70.15388888888889,0.16666666666666666,12.11111111111111,Saturday,Web
U0389,63,M,Mumbai,"['Hindi', 'English']",[],14,1090.75,77.91071428571429,0.14285714285714285,13.357142857142858,Thursday,Mobile
U0390,33,M,Kolkata,['Kannada'],[],19,1089.44,57.33894736842105,0.05263157894736842,9.157894736842104,Tuesday,Mobile
U0391,31,M,Kolkata,"['Hindi', 'English']",[],28,1626.33,58.083214285714284,0.0,11.071428571428571,Wednesday,Web
U0392,29,F,Kolkata,['Hindi'],[],22,1497.2000000000003,68.05454545454546,0.09090909090909091,11.681818181818182,Saturday,SmartTV
U0393,40,M,Chennai,['Kannada'],[],18,1027.57,57.087222222222216,0.16666666666666666,12.88888888888889,Saturday,SmartTV
U0394,32,M,Kolkata,['Tamil'],[],25,1403.5500000000002,56.14200000000001,0.08,9.28,Tuesday,Web
U0395,45,Other,Mumbai,['Hindi'],[],20,1473.0800000000004,73.65400000000002,0.15,13.6,Monday,Tablet
U0396,51,F,Bangalore,['Hindi'],[],24,1597.94,66.58083333333333,0.16666666666666666,9.708333333333334,Friday,Mobile
U0397,19,Other,Chennai,"['Hindi', 'English']",[],20,1258.3599999999997,62.917999999999985,0.1,12.35,Saturday,Tablet
U0398,49,Other,Bangalore,['Telugu'],[],18,1137.0900000000001,63.171666666666674,0.05555555555555555,11.88888888888889,Tuesday,Web
U0399,40,M,Chennai,"['Hindi', 'English']",[],17,914.6800000000001,53.80470588235295,0.058823529411764705,15.647058823529411,Friday,Tablet
U0400,39,M,Bangalore,['Malayalam'],[],23,1402.26,60.96782608695652,0.0,9.652173913043478,Saturday,Web
U0401,42,F,Delhi,"['Hindi', 'English']",[],16,992.14,62.00875,0.125,11.4375,Thursday,SmartTV
U0402,39,F,Bangalore,['English'],[],14,749.0600000000002,53.50428571428573,0.07142857142857142,11.285714285714286,Thursday,Mobile
U0403,39,M,Kolkata,['Hindi'],[],23,1448.7100000000003,62.98739130434784,0.0,11.652173913043478,Wednesday,Web
U0404,59,F,Delhi,"['Hindi', 'English']",[],27,1391.8700000000001,51.55074074074074,0.1111111111111111,11.444444444444445,Friday,Web
U0405,23,M,Bangalore,['Hindi'],[],26,2072.7999999999997,79.72307692307692,0.07692307692307693,11.5,Monday,SmartTV
U0406,32,M,Chennai,['Malayalam'],[],27,1557.09,57.669999999999995,0.037037037037037035,10.666666666666666,Saturday,SmartTV
U0407,60,F,Chennai,['English'],[],17,901.14,53.00823529411765,0.058823529411764705,7.588235294117647,Saturday,Tablet
U0408,54,F,Chennai,['Hindi'],[],15,833.5200000000001,55.568000000000005,0.06666666666666667,8.133333333333333,Saturday,Tablet
U0409,50,F,Hyderabad,"['Hindi', 'English']",[],23,1366.13,59.396956521739135,0.08695652173913043,12.043478260869565,Thursday,SmartTV
U0410,25,M,Mumbai,['Hindi'],[],13,786.78,60.52153846153846,0.15384615384615385,11.692307692307692,Tuesday,SmartTV
U0411,61,F,Chennai,['Kannada'],[],21,1321.99,62.951904761904764,0.09523809523809523,9.857142857142858,Tuesday,Tablet
U0412,61,M,Delhi,['Malayalam'],[],23,1361.4500000000003,59.193478260869576,0.13043478260869565,10.521739130434783,Saturday,Tablet
U0413,22,M,Chennai,['English'],[],9,451.9800000000001,50.220000000000006,0.0,16.0,Monday,SmartTV
U0414,56,F,Hyderabad,['Telugu'],[],17,1000.95,58.879411764705885,0.058823529411764705,11.411764705882353,Saturday,Web
U0415,21,Other,Kolkata,['Hindi'],[],15,1033.24,68.88266666666667,0.0,10.133333333333333,Wednesday,Web
U0416,23,F,Delhi,"['Hindi', 'English']",[],22,1620.23,73.64681818181818,0.18181818181818182,10.863636363636363,Tuesday,SmartTV
U0417,62,F,Hyderabad,['English'],[],22,1531.4299999999998,69.61045454545454,0.045454545454545456,14.909090909090908,Tuesday,Mobile
U0418,49,F,Kolkata,"['Hindi', 'English']",[],13,1021.77,78.59769230769231,0.15384615384615385,9.076923076923077,Thursday,Web
U0419,47,F,Delhi,"['Hindi', 'English']",[],16,1275.71,79.731875,0.1875,14.9375,Wednesday,Tablet
U0420,64,M,Bangalore,['Hindi'],[],18,1136.6,63.14444444444444,0.1111111111111111,12.38888888888889,Wednesday,Mobile
U0421,52,M,Mumbai,"['Hindi', 'English']",[],19,1287.7800000000002,67.77789473684211,0.21052631578947367,13.31578947368421,Sunday,Mobile
U0422,57,M,Mumbai,['Hindi'],[],21,1266.6299999999999,60.31571428571428,0.047619047619047616,11.380952380952381,Sunday,Web
U0423,33,M,Hyderabad,['Telugu'],[],29,1681.84,57.994482758620684,0.06896551724137931,13.10344827586207,Sunday,Tablet
U0424,30,F,Kolkata,['Kannada'],[],21,1316.59,62.694761904761904,0.23809523809523808,12.095238095238095,Monday,Mobile
U0425,59,F,Mumbai,"['Hindi', 'English']",[],13,840.6100000000001,64.6623076923077,0.07692307692307693,13.307692307692308,Friday,Tablet
U0426,47,M,Kolkata,"['Hindi', 'English']",[],18,1090.0799999999997,60.55999999999998,0.05555555555555555,9.277777777777779,Thursday,Tablet
U0427,36,M,Kolkata,"['Hindi', 'English']",[],21,1360.0599999999997,64.7647619047619,0.09523809523809523,11.904761904761905,Monday,SmartTV
U0428,34,F,Hyderabad,['Tamil'],[],27,1292.71,47.87814814814815,0.0,12.185185185185185,Thursday,SmartTV
U0429,36,M,Hyderabad,['Tamil'],[],19,1368.16,72.00842105263159,0.15789473684210525,13.052631578947368,Monday,Mobile
U0430,45,F,Hyderabad,['English'],[],21,1020.86,48.61238095238095,0.09523809523809523,11.571428571428571,Sunday,SmartTV
U0431,43,F,Mumbai,['Kannada'],[],28,1606.8599999999997,57.38785714285713,0.07142857142857142,13.964285714285714,Friday,SmartTV
U0432,54,F,Hyderabad,['Kannada'],[],18,1169.7599999999998,64.98666666666665,0.1111111111111111,9.277777777777779,Wednesday,Web
U0433,43,F,Mumbai,['Tamil'],[],21,1277.25,60.82142857142857,0.0,11.666666666666666,Friday,Tablet
U0434,40,F,Hyderabad,['English'],[],14,624.8900000000001,44.635000000000005,0.0,13.642857142857142,Saturday,Mobile
U0435,26,M,Chennai,['Tamil'],[],27,1717.54,63.61259259259259,0.14814814814814814,12.851851851851851,Wednesday,Mobile
U0436,29,F,Kolkata,['Telugu'],[],16,944.14,59.00875,0.1875,12.0625,Wednesday,Mobile
